Data,Temperatura,Umiditatea,Vreme,Perioada,Vant,Activitate seismica,Calitate Aer,Viteza Vant
11:59:04,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
11:59:24,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
11:59:32,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
11:59:41,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
11:59:49,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
11:59:58,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:00:09,25.0,32.5,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:00:18,25.0,32.5,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:00:26,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:00:35,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:00:43,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:00:52,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:01:03,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:01:12,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:01:20,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:01:29,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:01:37,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:01:46,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:01:54,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:02:03,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:02:11,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:02:22,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:02:31,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:02:39,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:02:48,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:03:07,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:03:18,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:03:27,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:03:38,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:03:46,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:03:55,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:04:03,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:04:11,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:04:25,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:04:34,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:04:55,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:05:06,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:05:17,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:05:26,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:05:34,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:05:43,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:05:51,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:06:00,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:06:11,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:06:20,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:06:28,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:06:37,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:06:45,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:06:54,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:07:02,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:07:11,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:07:19,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:07:30,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:07:38,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:07:47,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:07:55,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:08:04,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:08:15,25.0,32.5,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:08:24,25.0,32.5,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:08:32,25.0,32.5,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:08:41,25.0,32.5,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:08:49,25.0,32.5,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:08:58,25.0,32.5,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:09:06,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:09:14,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:09:26,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:09:34,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:09:43,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:09:51,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:10:04,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:10:15,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:10:29,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:10:37,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:10:48,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:10:59,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:11:08,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:11:19,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:11:32,25.0,32.5,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:11:41,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:11:49,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:11:58,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:12:06,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:12:17,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:12:26,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:12:34,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:12:45,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:12:54,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:13:02,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:13:11,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:13:19,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:13:30,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:13:42,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:13:53,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:14:01,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:14:09,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:14:18,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:14:26,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:14:35,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:14:55,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:15:04,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:15:12,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:15:21,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:15:29,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:15:38,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:15:46,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:15:54,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:16:03,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:16:11,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:16:20,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:16:28,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:16:37,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:16:45,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:16:54,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:17:05,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:17:13,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:17:22,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:17:30,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:17:39,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:17:47,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:17:56,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:18:04,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:18:12,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:18:24,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:18:32,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:18:47,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:18:55,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:19:03,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:19:23,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:19:32,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:19:46,25.0,31.5,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:19:57,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:20:05,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:20:14,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:20:22,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:20:31,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:20:39,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:20:48,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:20:56,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:21:04,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:21:13,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:21:21,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:21:33,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:21:47,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:21:55,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:22:06,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:22:20,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:22:35,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:22:43,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:22:52,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:23:00,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:23:09,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:23:17,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:23:26,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:23:37,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:23:45,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:23:59,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:24:07,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:24:16,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:24:24,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:24:32,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:24:43,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:24:52,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:25:00,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:25:09,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:25:17,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:25:31,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:25:45,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:25:56,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:26:05,25.0,32.5,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:26:21,25.0,32.5,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:26:32,25.0,32.5,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:26:46,25.0,32.5,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:26:57,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:27:09,25.0,32.5,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:27:17,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:27:32,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:27:43,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:27:53,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:28:02,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:28:10,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:28:22,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:28:36,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:29:02,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:29:10,25.0,32.5,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:29:19,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:29:30,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:29:41,25.0,32.5,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:29:50,25.0,32.5,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:30:01,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:30:10,25.0,32.5,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:30:18,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:30:27,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:30:35,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:30:49,25.0,32.5,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:30:57,25.0,32.5,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:31:06,25.0,32.5,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:31:17,25.0,32.5,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:31:25,25.0,32.5,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:31:34,25.0,32.5,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:31:42,25.0,32.5,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:31:53,25.0,32.5,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:32:02,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:32:16,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:32:24,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:32:33,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:32:41,25.0,32.5,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:32:50,25.0,32.5,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:32:58,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:33:09,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:33:17,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:33:28,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:33:39,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:33:50,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:33:59,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:34:07,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:34:16,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:34:24,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:34:33,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:34:41,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:34:52,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:35:03,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:35:15,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:35:23,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:35:34,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:35:43,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:35:56,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:36:05,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:36:19,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:36:27,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:36:36,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:36:47,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:36:59,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:37:07,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:37:21,25.0,32.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:37:32,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:37:43,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:37:52,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:38:00,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:38:12,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:38:20,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:38:29,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:38:37,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:38:46,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:38:57,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:39:06,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:39:25,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:39:33,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:39:44,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:39:53,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:40:01,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:40:10,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:40:18,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:40:27,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:40:35,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:40:44,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:40:55,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:41:04,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:41:12,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:41:21,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:41:29,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:41:37,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:41:51,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:42:06,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:42:15,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:42:23,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:42:35,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:42:43,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:42:51,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:43:00,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:43:08,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:43:17,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:43:31,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:43:39,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:43:48,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:43:56,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:44:05,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:44:13,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:44:22,25.0,32.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:44:33,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:44:41,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:44:50,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:44:58,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:45:07,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:45:15,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:45:27,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:45:35,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:45:44,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:45:55,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:46:06,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:46:15,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:46:23,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:46:32,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:46:40,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:46:49,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:46:57,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:47:05,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:47:14,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:47:22,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:47:34,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:47:42,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:47:57,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:48:11,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:48:19,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:48:28,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:48:36,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:48:45,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:48:53,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:49:02,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:49:10,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:49:19,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:49:27,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:49:36,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:49:44,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:49:52,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:50:01,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:50:09,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:50:21,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:50:29,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:50:37,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:50:49,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:50:57,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:51:06,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:51:14,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:51:23,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:51:31,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:51:39,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:51:48,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:51:56,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:52:05,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:52:19,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:52:27,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:52:36,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:52:44,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:53:01,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:53:10,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:53:21,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:53:30,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:53:42,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:53:53,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:54:10,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
